job_title,company,location,job_url,source,scraped_date,experience_required,salary,job_description,skills_list,job_id,experience_min,experience_max,experience_level,salary_min,salary_max,salary_mid,skills_extracted,skills_text,num_skills
Product Manager,3SC,Bangalore,https://www.naukri.com/job-listings-product-manager-3sc-bengaluru-4-to-6-years-290126013652,Naukri_Selenium,2026-02-11 03:51:57.896621,4-6 Yrs,Not Disclosed,"Job description We are seeking a skilled and experienced Associate Product Manager. As an Associate Product Manager, you will play a pivotal role in the development and management of our products. Working closely with cross-functional teams, you will assist in the creation and execution of product strategies, ensuring that our products meet customer needs and business objectives. This role provides an excellent opportunity for learning and growth within the product management domain. Key Responsibilities Assist the Product Manager in defining and prioritizing product features and requirements. Collaborate with the engineering and design teams to develop and deliver product features on time and within scope. Work with the sales and customer success teams to understand customer needs and gather feedback to improve product usability and adoption. Conduct market research and analysis to identify customer needs and trends in the supply chain and logistics industry. Assist in the development of product positioning and messaging to effectively communicate product value and differentiation. Assist in the creation of product documentation, including user guides, release notes, and training materials. Monitor and report on key performance metrics to track product success and identify opportunities for improvement. Manage Product backlog and groom it continuously for effective prioritization and work sequencing. DesignUI/UX understanding to effectively create user friendly designs with product designers. Competitive research to benchmark and define/shape product roadmap, identify product differentiators and parity features. Conduct Fit-Gap analysis of client requirements with Product capabilities to effectively identify and gather client needs. Qualifications Bachelors degree in business, engineering, or a related field 3 years of experience in product management, preferably in B2B SaaS products Understanding of agile development methodologies and product lifecycle management Strong analytical and problem-solving skills Excellent communication and interpersonal skills Ability to work independently and in a team environment. Familiarity with the supply chain and logistics industry is a plus. Customer first approach while problem solving and designing solution. Sharp verbal and written skills for effective and assertive communication with internal and external stakeholders. Should have demonstrated ownership of work with a self-driven attitude. Role Product Manager Industry Type Analytics / KPO / Research Department Product Management Employment Type Full Time, Permanent Role Category Product Management - Technology Education PG Any Postgraduate Key Skills Skills highlighted with are preferred keyskills Product Management DocumentationProduct Life Cycle Management","['Product Life Cycle Management', 'Documentation', 'Product Management']",job_0082_1770762498,4.0,6.0,Mid Level,,,,"['Communication', 'Market Research', 'Problem Solving', 'Product Roadmap', 'Supply Chain']","Communication, Market Research, Problem Solving, Product Roadmap, Supply Chain",5
Product Manager,Unilever,Bangalore,https://www.naukri.com/job-listings-product-manager-unilever-bengaluru-10-to-12-years-280126506647,Naukri_Selenium,2026-02-11 03:51:57.931728,10-12 Yrs,Not Disclosed,"Job description You will provide hands-on functional and technical leadership for applications impacted by the transition from four SAP ECC systems to a unified ERP, ensuring seamless integration, reinstallation, and stabilization. Your responsibilities will include optimizing systems for scalability, cost-efficiency, and resilience. A key focus will be driving fit-to-standard adoption and clean-core principles to enable process efficiency and innovation. You will own end-to-end solution delivery from design through deployment working closely with Business Product Domains ensuring architectural integrity, stakeholder alignment, and measurable business value while demonstrating strong execution capabilities and cross-functional leadership. You will also contribute to efforts in process harmonization, and system integration across the application landscape, ensuring alignment with ERP best practices and minimizing customizations. You will need strong experience in execution & end-to-end ownership of large-scale technology transformation programs, hands on experience of functional solution delivery, application integration, rationalisation and Data Migration Management. You will also play a crucial role in supporting the overall program goals, ensuring process harmonisation across the application landscape, and leading efforts in end-to-end data migration, system integration, and solution optimisation. Key accountabilities Strategy & Architecture Collaborate with Process Owners, Business Product Domains for future-state end to end process/solution for Tax, Treasury, Banking, Cash & Liquidity Management, Payments & Business Process Controls. Champion fit-to-standard and clean-core principles to reduce customizations and align with future-state business goals. Ensure solutions are scalable, compliant, and integrated with adjacent platforms destination architecture. Solution Delivery Own end-to-end delivery of ERP and satellite applications working with business product domains from design through deployment. Lead the transition from legacy SAP ECC systems to a unified ERP, ensuring seamless integration and minimal disruption. Design applications that simplify processes, reduce complexity, and support innovation. Process Optimization Promote standardized, simplified processes that enhance compliance and operational efficiency. Collaboration & Leadership Partner with Process Owners, System Integrators, and Business Product Domain Teams to co-create scalable solutions. Provide hands-on leadership to resolve functional challenges and ensure high-quality, timely delivery. Act as a bridge between business objectives and technology capabilities for Future-Ready Ecosystem Collaborate with Data, Integration, AI, and Cloud teams to shape a stable, cost-effective, and scalable digital ecosystem. Ensure alignment with programme principles and enterprise priorities. Partnerships Lead solution design with a focus on performance, scalability, and AI-readiness. Provide hands-on support for quality assurance and performance tuning to meet evolving business requirements. Offer input and drive accountability in project planning, risk mitigation, and issue resolution working closely with Sis. Governance & Value Realization Drive accountability for delivery outcomes and ensure alignment with business goals. Engage stakeholders to ensure architectural integrity and measurable business value. NECESSARY EXPERIENCE & QUALIFICATIONS 10-12 years of balanced experience across technology and functional roles, with strong exposure to ERP SAP S/4H transformation programs. 8 years of ERP functional expertise, with deep specialization in Tax, Treasury, Banking, Cash & Liquidity Management, Payments & Business Process Controls. Skilled in planning, resource management, and delivery in fast-paced, agile environments. Ability to assess complex systems and define scalable, value-driven solutions. Proven track record in leading design and development efforts in collaboration with System Integrators SIs. Demonstrated ability to drive complex change in global, matrixed environments through cross-functional leadership. Strong influencing, stakeholder engagement, and cross-cultural collaboration skills. Preferably certified or formally trained in relevant ERP or transformation methodologies TECHNICAL SKILLS Hands-on experience in- ERP SAP S/4H Finance & Controls with end-to-end process knowledge, ERP configuration, process setup, master data and system integration. Expertise in Treasury applications & integration with ERP such as Wallstreet, Finastra, Kyriba Expertise in Tax reporting & stat compliance such as Pillar II, external tax determination engines & integration with ERP Adept at aligning technical strategies with business goals to deliver long-term value. LEADERSHIP SKILLS CARE DEEPLY We care about how consumers experience our brands, the growth and development of our people, and their impact on the planet. We emphasize the importance of performance and care, moving from ambiguity about success to fairness and transparency. FOCUS ON WHAT COUNTS We prioritize what truly matters, setting clear and stretching goals. We aim to shift from having everything as a priority to focusing on fewer, bigger things that are delivered to conclusion and are being rewarded. STAY THREE STEPS AHEAD We encourage bold and creative thinking to make breakthroughs in performance. We focus on anticipating and staying ahead of consumer needs and external trends, shifting from reacting to leading, shaping, and disrupting the market. DELIVER WITH EXCELLENCE The emphasis is on delivering everything with excellence and pace, taking personal ownership, and holding each other accountable. We aim to shift from pride in thinking to pride in execution, developing breakthrough solutions and ensuring the best in reality. Key interfaces The role will work extensively together with the Global Process Owners, Unilever s Technology Leads and Programme management, In-Country Business Users. Role Treasury Operations Manager Industry Type Advertising & Marketing Department Finance & Accounting Employment Type Full Time, Permanent Role Category Treasury Education UG Any Graduate PG Any Postgraduate Key Skills Business processBusiness servicesPerformance tuningERPData migrationManager Quality AssuranceSystem integrationAgileProject planningResource management","['Agile', 'Data migration', 'Performance tuning', 'Project planning', 'System integration', 'Resource management', 'ERP', 'Business services', 'Manager Quality Assurance', 'Business process']",job_0083_1770762498,10.0,12.0,Lead/Principal,,,,"['Collaboration', 'Leadership', 'Operations', 'Strategy']","Collaboration, Leadership, Operations, Strategy",4
Product Manager,Lytx,Bangalore,https://www.naukri.com/job-listings-product-manager-lytx-bengaluru-3-to-8-years-280126500668,Naukri_Selenium,2026-02-11 03:51:57.987209,3-8 Yrs,Not Disclosed,"Job description We are looking for a Product Manager to help accelerate our industry-leading Driver Safety/Fleet Management Software. Our products manage massive amounts of data collected from vehicles worldwide. We use data and video to derive intelligent insights using Video Telematics, Machine Vision and AI for all devices and vehicles on the network. In this role you will help drive the Data roadmap, and execution for Lytxs video telematics cloud technology line of business. wedrive engagement with customers, internal partners, and engineering teams to identify market opportunities to secure and align product portfolio investments. Doesn t that sound exciting read more Key Skills Product managementMarketing supportCloudConceptualizationManager TechnologyTelematicsOperationsMiddlewareProduct marketing","['Operations', 'Product marketing', 'Middleware', 'Telematics', 'Manager Technology', 'Marketing support', 'Product management', 'Conceptualization', 'Cloud']",job_0084_1770762498,3.0,8.0,Mid Level,,,,[],,0
Product Manager,Cerebra,Bangalore,https://www.naukri.com/job-listings-product-manager-cerebra-hyderabad-chennai-bengaluru-6-to-10-years-050226011749,Naukri_Selenium,2026-02-11 03:51:58.108372,6-10 Yrs,15-20 Lacs PA,"Job description We are looking for an experienced Product Manager who thrives at the intersection of data analytics and product strategy. This role is ideal for someone who began their career as an analyst and transitioned into product management, bringing a strong foundation in data-driven decision-making. You will collaborate with global teams, including engineering in India and stakeholders across geographies, to deliver impactful solutions in inventory, supply chain, personalization, and item lifecycle management. Key Responsibilities read more Key Skills Skills highlighted with are preferred keyskills AgileETLSQL ExcelAI/MLGCPTableau","['Agile', 'ETL', 'GCP', 'Excel', 'AI/ML', 'SQL', 'Tableau']",job_0086_1770762498,6.0,10.0,Senior Level,15.0,20.0,17.5,"['Strategy', 'Supply Chain']","Strategy, Supply Chain",2
Product Manager,Xoxoday,Bangalore,https://www.naukri.com/job-listings-product-manager-xoxoday-bengaluru-3-to-6-years-310126500267,Naukri_Selenium,2026-02-11 03:51:58.180042,3-6 Yrs,Not Disclosed,"Job description About This Role We re looking for a Product Manager to work on Xoxoday s enterprise loyalty product. This is an individual contributor role with clear ownership over product features, from early discovery through delivery. You ll work closely with engineering, design, and internal stakeholders to turn real customer needs into shipped product. This role is hands-on by design you re expected to stay close to execution, not just planning. What You ll Do Own feature delivery Own the full lifecycle of product features, from problem definition to launch. Translate customer and business needs into clear, actionable product requirements. Drive features through execution, staying involved through build, testing, and release. Work cross-functionally Partner closely with engineering and design to scope, prioritize, and deliver work. Align stakeholders on goals, trade-offs, and delivery timelines. Unblock teams by making clear, timely decisions. Stay close to users Develop a deep understanding of customer needs and usage patterns. Gather and synthesize feedback from internal teams and external users. Iterate on features based on real-world feedback and outcomes. What We re Looking For 3 6 years of experience working in a product role, or in a combination of product, technology, or design roles. Hands-on experience as a developer or designer within a product team. Experience owning product work independently, from ideation through execution. Ability to balance strategic thinking with strong attention to detail. Willingness to work from our Bangalore office in a hybrid setup. Nice to Have Experience as a founder or co-founder, at any stage or company size. What Makes You a Strong Fit You re comfortable taking full ownership and seeing work through to completion. You enjoy working close to execution and don t rely on others to carry delivery. You care about building practical, usable products that solve real problems. You communicate clearly with both technical and non-technical partners. Why This Role Matters The enterprise loyalty product sits at the core of how Xoxoday delivers value to large customers. Your work will directly shape how customers design, launch, and scale their loyalty programs, with a visible impact on product quality and adoption. Why Join Us Work on a core product used by enterprise customers. Operate with real ownership and decision-making responsibility. Collaborate with small, focused teams close to execution. Build products that solve clear, real-world problems. Grow as a product operator in a hands-on environment. Role Product Manager - Pharma Industry Type IT Services & Consulting Department Product Management Employment Type Full Time, Permanent Role Category Product Management - Other Education UG Any Graduate PG Any Postgraduate Key Skills Product qualityTradeUsageFocusManager TechnologyEngineering DesignIndividual ContributorTesting","['Focus', 'Testing', 'Trade', 'Individual Contributor', 'Product quality', 'Usage', 'Manager Technology', 'Engineering Design']",job_0087_1770762498,3.0,6.0,Mid Level,,,,[],,0
Product Manager,1Club,Bangalore,https://www.naukri.com/job-listings-product-manager-1-club-bengaluru-2-to-5-years-270126500467,Naukri_Selenium,2026-02-11 03:51:58.348759,2-5 Yrs,Not Disclosed,"Job description About Us At 1 Club, we re on a mission to build India s most trusted wealth-tech platform, one that doesn t just stop at financial products, but brings education, advisory, and execution together in a way no one else has. In less than two years, we ve managed to launch and scale our EdTech vertical, secure our RIA SEBI license, and build an 8M strong online following of India s English-speaking middle class. We ve done all of this with industry-level low CACs, strong brand love, and consumer trust, while staying profitable. We are backed by Gruhas, a fund by Zerodha s Nikhil Kamath and Puzzolana Group s Abhijeet Pai. What s Next We re now entering our most exciting chapter yet, where the foundations we ve built start compounding into real scale. Our next phase is anchored around three core pillars EdTech Expanding our financial education ecosystem through online and offline initiatives. We re making finance simple, accessible, and actionable for millions of Indians. Advisory Democratising high-quality financial advice. From first-time earners to high-income families, we re reimagining how India accesses unbiased financial guidance. AI Co-pilot for Money Building India s most seamless AI-powered money dashboard. By helping users track and analyse all their finances in one place, we want to deliver powerful insights and make financial independence truly actionable. This is the journey from being a fast-growing EdTech to becoming India s most trusted Wealth-tech platform. The goal isn t just to add more users, but to build products that people genuinely love, recommend, and can t imagine living without. Why Join Us Our best learnings came from doing zero-to-one journeys of building some great products out there. Hence, we truly understand the impact of joining a team from an early stage and growing with it. We re at an early but exciting stage, where every line of code, every design, and every idea directly shapes the future of how Indians think about money. What will you do At 1 Club, we re not just building a product, we re building the future of how people think about money, freedom, and wealth. And as a Product Manager, you ll be right at the center of it. You will own a product pod end-to-end and will be the glue between business, design, and engineering, making sure we ship solutions that actually move the needle for our users. You ll be expected to go deep into user psychology, business metrics, and growth levers, while staying hands-on with execution. This is your chance to build category-defining products. Key Responsibilities Define product strategy & roadmap in alignment with your pod. Break down big visions into MVPs, iterations, and experiments that can be shipped fast. Collaborate with designers, engineers, and data analysts to bring ideas to life. Own end-to-end product lifecycle, from discovery and validation to launch and adoption. Obsess over metrics acquisition, engagement, retention, monetization, and find levers to improve them. Proactively use AI in your day-to-day work, whether it s user research, market analysis, PRD drafting, or product validation. Explore and design AI-driven product features, both user-facing personalization, recommendations, insights and internal automation, operations. You ll be a great fit if you have 2 5 years of experience in Product Management startup or consumer tech preferred. A track record of shipping meaningful products not just features. Strong analytical and problem-solving skills you re comfortable with numbers and stories. You ve used AI tools in real workflows from automating research to validating designs, or building AI-assisted product features. Bonus points You ve worked in FinTech, EdTech, or consumer apps. You ve run growth experiments or worked closely with marketing. You ve built 0 1 products in a startup environment. You can mock up wireframes or run scrappy experiments without waiting on others. Perks and Benefits BYOS Build Your Own Setup Mac/Windows/Linux, iPad, Monitors - anything you need to work comfortably. Work hard, Party harder Company offsite, team lunch/dinner, game nights, and day outings are a few of the many things you ll experience if you work out of the Bengaluru office. Highly competitive salary We offer above-market salary & equity packages. Role Product Manager - Pharma Industry Type Financial Services Department Product Management Employment Type Full Time, Permanent Role Category Product Management - Other Education UG Any Graduate PG Any Postgraduate Key Skills PilotProduct managementMarket analysisAutomationLinuxAnalyticalFinanceWindowsResearchproduct validation","['Research', 'Analytical', 'Market analysis', 'Linux', 'Pilot', 'Automation', 'Finance', 'Product management', 'Windows', 'product validation']",job_0090_1770762498,2.0,5.0,Mid Level,,,,"['Operations', 'Strategy', 'User Research']","Operations, Strategy, User Research",3
Product Manager,Nexthink India Digital Experience,Bangalore,https://www.naukri.com/job-listings-product-manager-nexthink-india-digital-experience-bengaluru-5-to-9-years-070126022440,Naukri_Selenium,2026-02-11 03:51:58.400468,5-9 Yrs,Not Disclosed,"Job description Product Manager. Company Description Nexthink is the leader in digital employee experience management software. The company provides IT leaders with unprecedented insight allowing them to see, diagnose and fix issues at scale impacting employees anywhere, with any application or network, before employees notice the issue. As the first solution to allow IT to progress from reactive problem solving to proactive optimization, Nexthink enables its more than 1,300 customers to provide better digital experiences to more than 18 million employees. Dual headquartered in Lausanne, Switzerland and Boston, Massachusetts, Nexthink has 9 offices worldwide. read more Key Skills Skills highlighted with are preferred keyskills Endpoint ManagementEnd User Computing Google WorkspaceIT Service Delivery ManagementIT Operations","['IT Operations', 'Endpoint Management', 'End User Computing', 'Google Workspace']",job_0091_1770762498,5.0,9.0,Senior Level,,,,"['Operations', 'Problem Solving']","Operations, Problem Solving",2
Product Manager,Kanoe Software,Bangalore,https://www.naukri.com/job-listings-product-manager-kanoe-softwares-ltd-bengaluru-2-to-5-years-291025503178,Naukri_Selenium,2026-02-11 03:51:58.456817,2-5 Yrs,Not Disclosed,"Job description Kanoe Softwares Ltd. is looking for Product Manager to join our dynamic team and embark on a rewarding career journey Conducting market research and analysis to identify opportunities and understand customer needsDefining product vision, strategy, and roadmap, in alignment with company goalsCollaborating with cross-functional teams, such as engineering, design, and sales, to bring products to marketManaging the product lifecycle, from ideation to launch and post-launch evaluationMonitoring product performance and making data-driven decisions to drive growth and profitability Strong leadership and decision-making skills Excellent strategic and analytical skills Good communication and collaboration skills Strong technical knowledge and ability to understand complex product requirements Experience with product development processes and methodologies Disclaimer This job description has been sourced from a public domain and may have been modified by Naukri.com to improve clarity for our users. We encourage job seekers to verify all details directly with the employer via their official channels before applying. Role Product Manager Industry Type IT Services & Consulting Department Product Management Employment Type Full Time, Permanent Role Category Product Management - Technology Education UG Any Graduate PG Any Postgraduate Key Skills profitabilityproduct strategyproject managementroadmapbusiness developmentmarket researchsalesresearchproduct marketingproduct managementleadershipproduct visionproduct developmentproduct performanceideationcommunication skills","['business development', 'profitability', 'product development', 'roadmap', 'research', 'product management', 'ideation', 'leadership', 'communication skills', 'market research', 'product strategy', 'product marketing', 'product vision', 'sales', 'product performance', 'project management']",job_0092_1770762498,2.0,5.0,Mid Level,,,,"['Collaboration', 'Communication', 'Leadership', 'Market Research', 'Strategy']","Collaboration, Communication, Leadership, Market Research, Strategy",5
Product Manager,Pranjal Projects,Bangalore,https://www.naukri.com/job-listings-product-manager-pranjal-projects-pvt-ltd-faridabad-bengaluru-2-to-6-years-250325504800,Naukri_Selenium,2026-02-11 03:51:58.497504,2-6 Yrs,Not Disclosed,"Job description Pranjal projects pvt. ltd. faridabad is looking for Product Manager to join our dynamic team and embark on a rewarding career journey. Conducting market research and analysis to identify opportunities and understand customer needsDefining product vision, strategy, and roadmap, in alignment with company goalsCollaborating with cross-functional teams, such as engineering, design, and sales, to bring products to marketManaging the product lifecycle, from ideation to launch and post-launch evaluationMonitoring product performance and making data-driven decisions to drive growth and profitability. Strong leadership and decision-making skills. Excellent strategic and analytical skills. Good communication and collaboration skills. Strong technical knowledge and ability to understand complex product requirements. Experience with product development processes and methodologies. Role Product Manager - Other Industry Type Engineering & Construction Department Product Management Employment Type Full Time, Permanent Role Category Product Management - Other Education UG Any Graduate PG Any Postgraduate Key Skills profitabilityproduct strategyproject managementroadmapbusiness developmentmarket researchsalesresearchproduct marketingproduct managementleadershipproduct visionproduct developmentproduct performanceideationcommunication skills","['business development', 'profitability', 'product development', 'roadmap', 'research', 'product management', 'ideation', 'leadership', 'communication skills', 'market research', 'product strategy', 'product marketing', 'product vision', 'sales', 'product performance', 'project management']",job_0093_1770762498,2.0,6.0,Mid Level,,,,"['Collaboration', 'Communication', 'Leadership', 'Market Research', 'Strategy']","Collaboration, Communication, Leadership, Market Research, Strategy",5
Product Manager,Bottomline Media,Bangalore,https://www.naukri.com/job-listings-product-manager-bottomline-media-pvt-ltd-bengaluru-3-to-10-years-290126508197,Naukri_Selenium,2026-02-11 03:51:58.551822,3-10 Yrs,Not Disclosed,"Job description We are looking for a Senior Product Manager to join the Cyber Fraud Risk Management team, focusing on fraud management product suite. In this role you will work closely with engineering, define product requirements and support the growth of our award-winning solution. This is a hybrid role, working 2 days per week from our office in Bangalore. How you ll contribute Contribute to the ideation and definition of new product features, collaborate with commercial product team, architects and engineering on the design. Collaborate with product leadership and stakeholders to prioritize features and enhancements. Translate business needs into clear, actionable product requirements and detailed user stories for development teams. Work closely with engineering to groom the user stories, identify and resolve technical challenges and opportunities, review and sign off the deliverables. Contribute to the development and maintenance of product documentation for customers and internal stakeholders. Work closely with engineering, architecture, operations, professional services and other product teams to implement and iterate on solutions. Own the full lifecycle of all product APIs and the productized integrations with other products. Assist in preparing for and responding to audits and assessments. If you have the attributes, skills, and experience listed below, we want to hear from you Bachelor s degree in software technology related field. 8-10 years of experience as Product Manager in agile environment. 3 years of experience in banking or payments industry is a must Deep familiarity with US and EU payments instruments and standards. Experience building API-driven products, strong understanding of REST APIs, authentication and authorization protocols. Ability to work closely with engineering team. Strong analytical and logic skills. Good presentation, verbal, and written communication skills, with the ability to explain technical concepts to non-technical stakeholders. Experience in fraud prevention is a plus. Disclaimer The job location mentioned in this description is based on publicly available information or company headquarters. Candidates are advised to verify the exact job location directly with the employer before applying. Role Product Manager - Pharma Industry Type Film / Music / Entertainment Department Product Management Employment Type Full Time, Permanent Role Category Product Management - Other Education UG Any Graduate PG Any Postgraduate Key Skills AnalyticalOperations ProfessionalBankingAgileManager TechnologyCash managementprofessional servicesFraud managementRisk managementAuditing","['Cash management', 'Agile', 'Analytical', 'Operations Professional', 'Risk management', 'Auditing', 'Banking', 'Manager Technology', 'Fraud management', 'professional services']",job_0094_1770762498,3.0,10.0,Mid Level,,,,"['Communication', 'Leadership', 'Operations']","Communication, Leadership, Operations",3
Product Manager,Hometech Digital,Bangalore,https://www.naukri.com/job-listings-product-manager-hometech-digital-hyderabad-bengaluru-3-to-6-years-090226009774,Naukri_Selenium,2026-02-11 03:51:58.589907,3-6 Yrs,Not Disclosed,"Job description Manage end-to-end product lifecycle strategy, roadmap, development, and launch Conduct market research, competitor analysis, pricing, and P&L management Collaborate with R&D marketing sale and supply chain teams Strong analytical project management Role Territory Sales Manager B2C Industry Type Consumer Electronics & Appliances Department Sales & Business Development Employment Type Full Time, Permanent Role Category Retail & B2C Sales Education PG MBA/PGDM in Marketing Key Skills Skills highlighted with are preferred keyskills SalesB2C SalesBusiness Development Retail SalesField SalesHome Appliances","['B2C Sales', 'Home Appliances', 'Sales', 'Retail Sales', 'Field Sales', 'Business Development']",job_0095_1770762498,3.0,6.0,Mid Level,,,,"['Market Research', 'R', 'Strategy', 'Supply Chain']","Market Research, R, Strategy, Supply Chain",4
Product Manager,Tookitaki,Bangalore,https://www.naukri.com/job-listings-product-manager-tookitaki-holding-pte-ltd-bengaluru-6-to-11-years-300126506099,Naukri_Selenium,2026-02-11 03:51:58.638497,6-11 Yrs,Not Disclosed,"Job description The Product Manager will drive the definition, development, and delivery of Tookitaki s next-generation financial crime compliance solutions. This role ensures that client needs, industry trends, and regulatory requirements are accurately translated into product roadmaps and deliverables. As Tookitaki continues its global expansion, especially in Mandarin-speaking regions, this role ensures that customer voices are heard, translated into actionable insights, and incorporated into the product strategy. Key expectations Own end-to-end product outcomes, not just requirements Drive problem discovery, solution definition, prioritization, and delivery across FinCense modules TM, Screening, CRS, Case Manager. Translate regulatory, client, and market signals into clear product bets aligned with the 2026 roadmap. Strong domain grounding in AML / Fraud / Compliance platforms Deep understanding of financial crime workflows alerts, investigations, typologies, risk scoring, tuning. Ability to engage credibly with banks, regulators, Services, and Engineering. AI-first, platform mindset Experience shaping AI/ML-powered products explainability, governance, model lifecycle, human-in-the-loop. Think in terms of reusable platform capabilities, APIs, configuration frameworks - not one-off client features. Execution excellence in a fast-scaling SaaS environment Strong backlog management, trade-off decision-making, and delivery discipline. Comfortable working closely with Services to ensure product decisions scale across clients. Stakeholder leadership & clarity of communication Can align Engineering, Services, Sales, and Leadership around a clear product narrative. Makes complex decisions transparent and defensible. Qualifications and Skills Education Bachelor s or Master s degree in Business, Engineering, Computer Science, or a related field. Experience Minimum 6 years of experience as a Product Manager, preferably in B2B SaaS, RegTech, fintech, or compliance technology. Prior experience engaging with clients in Asia Pacific markets, especially Mandarin-speaking regions, is a strong plus. Technical Expertise Familiarity with Agile methodologies, Scrum processes, and modern product management tools e.g., Jira, Confluence, Figma. Understanding of financial crime compliance AML, fraud detection, AI/ML-driven products, or data platforms is a plus. Ability to work with technical teams on API design, data pipelines, and cloud-native product architectures. Language Requirements Fluency in Mandarin and English both verbal and written is required. Soft Skills Strong analytical and problem-solving skills with an attention to detail. Ability to influence without authority and collaborate across departments. Customer-obsessed mindset, with a strong focus on delivering value through product excellence. Excellent presentation, documentation, and stakeholder management skills. Key Competencies Customer-Centric Product Thinking Deep empathy for client challenges and ability to translate into product features. Strategic Roadmapping Ability to define and prioritize product initiatives aligned with business goals. Cross-Cultural Communication Comfort in working across languages, cultures, and regions, especially Mandarin-speaking markets. Execution Excellence Proven track record of delivering products from ideation to launch in a fast-paced environment. Data-Driven Decision Making Leverages metrics, feedback loops, and market research to guide product choices. Success Metrics On-time delivery of key product features with high adoption rates. Client satisfaction improvement in ASEAN and Greater China accounts through localized product enhancements. Increase in product usage metrics, retention, and expansion opportunities. Seamless coordination across Engineering, Data Science, Sales, and Customer Success teams for product launches. Timely gathering and execution of customer feedback loops to inform continuous product improvement. Benefits Competitive salary with performance-linked bonuses. Flexible work arrangements and outcome-driven culture. Opportunity to work at the forefront of AI and RegTech innovation in financial crime prevention. Collaborate with industry-leading clients and partners across Asia and the Middle East. Fast-track career growth opportunities within a high-performing, award-winning organization. Exposure to global compliance landscapes and cutting-edge AML/Fraud solutions. Role Product Manager Industry Type Software Product Department Product Management Employment Type Full Time, Permanent Role Category Product Management - Technology Education UG Bachelor of Business Administration / Bachelor of Management Studies B.B.A/ B.M.S in Management, Any Graduate PG Any Postgraduate Key Skills Product managementEngineering servicesComputer scienceDue diligenceAnalyticalAgileMarket researchScrumFinancial servicesMonitoring","['Scrum', 'Agile', 'Due diligence', 'Analytical', 'Market research', 'Monitoring', 'Financial services', 'Engineering services', 'Product management', 'Computer science']",job_0096_1770762498,6.0,11.0,Senior Level,,,,"['Communication', 'Confluence', 'Figma', 'JIRA', 'Leadership', 'Market Research', 'Stakeholder Management', 'Strategy']","Communication, Confluence, Figma, JIRA, Leadership, Market Research, Stakeholder Management, Strategy",8
Product Manager,Saaki Argus And Averil Consulting,Bangalore,https://www.naukri.com/job-listings-product-manager-saaki-argus-and-averil-consulting-bangalore-rural-bengaluru-10-to-20-years-271125032791,Naukri_Selenium,2026-02-11 03:51:58.693154,10-20 Yrs,Not Disclosed,"Job description Key Responsibilities- Hardware Financing & Program Management Develop, execute, and manage hardware financing initiatives such as Smart EPP, leasing solutions, and OEM-supported financing models. Assess financing proposals from OEMs including HP, Apple, Cisco, Tata, and Easyozy, recommending the most suitable structures for customer needs. Lead the complete lifecycle of financing programscovering pricing, approvals, documentation, and operational execution. Ensure all financing processes comply with internal controls, OEM requirements, and partner guidelines. Sales Enablement & Customer Engagement Collaborate closely with Sales Teams to position and promote financing solutions across enterprise, mid-market, and public sector clients. Participate in customer interactions to articulate financing models, TCO analysis, ROI benefits,payment schedules, and end-of-term choices. Create and deliver sales toolsincluding presentations, calculators, and financial comparison aidsto improve deal closures. Financial Analysis & Modeling Analyze cost sheets, interest frameworks, payment structures, and OEM financing terms. Build detailed financial models in Excel, including TCO, ROI, payback analysis, and scenario-based comparisons. Support commercial and pricing teams with margin assessments, simulations, and financial viability studies. OEM & Partner Collaboration Serve as the primary liaison for OEM financing programs with HP, Apple, Cisco, Tata, and Easyozy. Drive joint go-to-market initiatives, program updates, partner training, and approval processes. Monitor partner performance, incentive utilization, and adoption rates of financing offerings. Operations & Process Management Manage end-to-end leasing operations, covering document flow, credit approvals, invoicing, and asset lifecycle management. Establish and implement standardized SOPs across sales, operations, and finance for consistent leasing processes. Track active contracts, renewals, settlements, upgrades, and end-of-term asset transitions. Role Hardware - Other Industry Type Retail Department Engineering - Hardware & Networks Employment Type Full Time, Permanent Role Category Hardware Education UG Any Graduate Key Skills Skills highlighted with are preferred keyskills Leasingproduct financingHardware financing","['Leasing', 'Hardware financing', 'product financing']",job_0097_1770762498,10.0,20.0,Lead/Principal,,,,"['Collaboration', 'Excel', 'Operations']","Collaboration, Excel, Operations",3
Product Manager,Finalreview.In,Bangalore,https://www.naukri.com/job-listings-product-manager-finalreview-in-mumbai-new-delhi-bengaluru-8-to-10-years-180625500862,Naukri_Selenium,2026-02-11 03:51:58.733243,8-10 Yrs,Not Disclosed,"Job description You will be a key member of a cross-functional product team, together with your Product Manager, engineers and other designers, and become a major contributor to that ongoing mission. You ll assist us to make it radically easier for businesses to understand Final Review offering, get to grips and adopt key features, and purchase the right package f Job Category Job Type Part Time Job Location Apply for this position Allowed Types .pdf, .doc, .docx By using this form you agree with the storage and handling of your data by this website. Role Product Manager Industry Type Management Consulting Department Product Management Employment Type Full Time, Permanent Role Category Product Management - Technology Education UG Any Graduate PG Any Postgraduate Key Skills product strategyproject managementuxproduct life cycle managementbusiness analysiswireframingbusiness developmentuser storiesproduct planningbrand managementproduct marketingproduct managementgo-to-market strategyproduct development","['business development', 'go-to-market strategy', 'business analysis', 'product development', 'product management', 'product strategy', 'wireframing', 'user stories', 'product planning', 'product marketing', 'product life cycle management', 'brand management', 'project management']",job_0098_1770762498,8.0,10.0,Senior Level,,,,[],,0
